date,city,precipitation,day_of_year,average,precipitation_or_average,year,month,month_no,month_and_year,season
2021-08-25,Springfield,,237,0.0,0.0,2021,August,8,August 2021,Summer
2021-08-26,Springfield,,238,0.0025,0.0025,2021,August,8,August 2021,Summer
2021-08-27,Springfield,,239,0.08,0.08,2021,August,8,August 2021,Summer
2021-08-28,Springfield,,240,0.0,0.0,2021,August,8,August 2021,Summer
2021-08-29,Springfield,,241,0.0,0.0,2021,August,8,August 2021,Summer
2021-08-30,Springfield,,242,0.055,0.055,2021,August,8,August 2021,Summer
2021-08-31,Springfield,0.02,243,0.05600000000000001,0.02,2021,August,8,August 2021,Summer
2021-09-01,Springfield,0.0,244,0.004,0.0,2021,September,9,September 2021,Summer
2021-09-02,Springfield,0.0,245,0.0,0.0,2021,September,9,September 2021,Summer
2021-09-03,Springfield,0.0,246,0.004,0.0,2021,September,9,September 2021,Summer
2021-09-04,Springfield,0.0,247,0.006,0.0,2021,September,9,September 2021,Summer
2021-09-05,Springfield,0.0,248,0.004,0.0,2021,September,9,September 2021,Summer
2021-09-06,Springfield,0.02,249,0.004,0.02,2021,September,9,September 2021,Summer
2021-09-07,Springfield,0.0,250,0.0,0.0,2021,September,9,September 2021,Summer
2021-09-08,Springfield,0.01,251,0.152,0.01,2021,September,9,September 2021,Summer
2021-09-09,Springfield,0.0,252,0.02,0.0,2021,September,9,September 2021,Summer
2021-09-10,Springfield,0.0,253,0.14400000000000002,0.0,2021,September,9,September 2021,Summer
2021-09-11,Springfield,0.03,254,0.012,0.03,2021,September,9,September 2021,Summer
2021-09-12,Springfield,0.03,255,0.006,0.03,2021,September,9,September 2021,Summer
2021-09-13,Springfield,0.02,256,0.046,0.02,2021,September,9,September 2021,Summer
2021-09-14,Springfield,0.0,257,0.022,0.0,2021,September,9,September 2021,Summer
2021-09-15,Springfield,0.0,258,0.086,0.0,2021,September,9,September 2021,Summer
2021-09-16,Springfield,0.0,259,0.11400000000000002,0.0,2021,September,9,September 2021,Summer
2021-09-17,Springfield,0.03,260,0.028000000000000004,0.03,2021,September,9,September 2021,Summer
2021-09-18,Springfield,0.85,261,0.23399999999999999,0.85,2021,September,9,September 2021,Summer
2021-09-19,Springfield,0.3,262,0.06,0.3,2021,September,9,September 2021,Summer
2021-09-20,Springfield,0.13,263,0.045,0.13,2021,September,9,September 2021,Fall
2021-09-21,Springfield,0.0,264,0.0,0.0,2021,September,9,September 2021,Fall
2021-09-22,Springfield,0.0,265,0.006666666666666667,0.0,2021,September,9,September 2021,Fall
2021-09-23,Springfield,0.0,266,0.0825,0.0,2021,September,9,September 2021,Fall
2021-09-24,Springfield,0.0,267,0.04,0.0,2021,September,9,September 2021,Fall
2021-09-25,Springfield,0.0,268,0.0,0.0,2021,September,9,September 2021,Fall
2021-09-26,Springfield,0.0,269,0.01,0.0,2021,September,9,September 2021,Fall
2021-09-27,Springfield,0.71,270,0.255,0.71,2021,September,9,September 2021,Fall
2021-09-28,Springfield,0.34,271,0.14250000000000002,0.34,2021,September,9,September 2021,Fall
2021-09-29,Springfield,0.02,272,0.075,0.02,2021,September,9,September 2021,Fall
2021-09-30,Springfield,0.22,273,0.06999999999999999,0.22,2021,September,9,September 2021,Fall
2021-10-01,Springfield,0.28,274,0.05800000000000001,0.28,2021,October,10,October 2021,Fall
2021-10-02,Springfield,0.0,275,0.054000000000000006,0.0,2021,October,10,October 2021,Fall
2021-10-03,Springfield,0.0,276,0.018000000000000002,0.0,2021,October,10,October 2021,Fall
2021-10-04,Springfield,0.0,277,0.018,0.0,2021,October,10,October 2021,Fall
2021-10-05,Springfield,0.19,278,0.054000000000000006,0.19,2021,October,10,October 2021,Fall
2021-10-06,Springfield,0.13,279,0.092,0.13,2021,October,10,October 2021,Fall
2021-10-07,Springfield,0.0,280,0.0,0.0,2021,October,10,October 2021,Fall
2021-10-08,Springfield,0.0,281,0.026000000000000002,0.0,2021,October,10,October 2021,Fall
2021-10-09,Springfield,0.0,282,0.12,0.0,2021,October,10,October 2021,Fall
2021-10-10,Springfield,0.14,283,0.032,0.14,2021,October,10,October 2021,Fall
2021-10-11,Springfield,0.12,284,0.22199999999999998,0.12,2021,October,10,October 2021,Fall
2021-10-12,Springfield,0.0,285,0.006,0.0,2021,October,10,October 2021,Fall
2021-10-13,Springfield,0.05,286,0.126,0.05,2021,October,10,October 2021,Fall
2021-10-14,Springfield,0.06,287,0.13399999999999998,0.06,2021,October,10,October 2021,Fall
2021-10-15,Springfield,0.02,288,0.008,0.02,2021,October,10,October 2021,Fall
2021-10-16,Springfield,0.02,289,0.03,0.02,2021,October,10,October 2021,Fall
2021-10-17,Springfield,0.0,290,0.052000000000000005,0.0,2021,October,10,October 2021,Fall
2021-10-18,Springfield,0.02,291,0.074,0.02,2021,October,10,October 2021,Fall
2021-10-19,Springfield,0.0,292,0.196,0.0,2021,October,10,October 2021,Fall
2021-10-20,Springfield,0.19,293,0.10200000000000001,0.19,2021,October,10,October 2021,Fall
2021-10-21,Springfield,0.07,294,0.11400000000000002,0.07,2021,October,10,October 2021,Fall
2021-10-22,Springfield,0.64,295,0.282,0.64,2021,October,10,October 2021,Fall
2021-10-23,Springfield,0.03,296,0.16,0.03,2021,October,10,October 2021,Fall
2021-10-24,Springfield,0.19,297,0.08,0.19,2021,October,10,October 2021,Fall
2021-10-25,Springfield,0.32,298,0.11000000000000001,0.32,2021,October,10,October 2021,Fall
2021-10-26,Springfield,0.14,299,0.33999999999999997,0.14,2021,October,10,October 2021,Fall
2021-10-27,Springfield,0.1,300,0.034,0.1,2021,October,10,October 2021,Fall
2021-10-28,Springfield,0.49,301,0.46399999999999997,0.49,2021,October,10,October 2021,Fall
2021-10-29,Springfield,2.0,302,0.43200000000000005,2.0,2021,October,10,October 2021,Fall
2021-10-30,Springfield,0.08,303,0.028000000000000004,0.08,2021,October,10,October 2021,Fall
2021-10-31,Springfield,0.0,304,0.20600000000000002,0.0,2021,October,10,October 2021,Fall
2021-11-01,Springfield,0.0,305,0.01,0.0,2021,November,11,November 2021,Fall
2021-11-02,Springfield,0.12,306,0.1,0.12,2021,November,11,November 2021,Fall
2021-11-03,Springfield,0.18,307,0.10250000000000001,0.18,2021,November,11,November 2021,Fall
2021-11-04,Springfield,0.61,308,0.26749999999999996,0.61,2021,November,11,November 2021,Fall
2021-11-05,Springfield,0.57,309,0.34249999999999997,0.57,2021,November,11,November 2021,Fall
2021-11-06,Springfield,0.04,310,0.28500000000000003,0.04,2021,November,11,November 2021,Fall
2021-11-07,Springfield,0.64,311,0.25,0.64,2021,November,11,November 2021,Fall
2021-11-08,Springfield,0.23,312,0.1275,0.23,2021,November,11,November 2021,Fall
2021-11-09,Springfield,0.31,313,0.11,0.31,2021,November,11,November 2021,Fall
2021-11-10,Springfield,0.38,314,0.1475,0.38,2021,November,11,November 2021,Fall
2021-11-11,Springfield,0.14,315,0.0625,0.14,2021,November,11,November 2021,Fall
2021-11-12,Springfield,1.06,316,0.268,1.06,2021,November,11,November 2021,Fall
2021-11-13,Springfield,0.4,317,0.088,0.4,2021,November,11,November 2021,Fall
2021-11-14,Springfield,0.59,318,0.33399999999999996,0.59,2021,November,11,November 2021,Fall
2021-11-15,Springfield,0.59,319,0.176,0.59,2021,November,11,November 2021,Fall
2021-11-16,Springfield,0.3,320,0.164,0.3,2021,November,11,November 2021,Fall
2021-11-17,Springfield,0.02,321,0.038,0.02,2021,November,11,November 2021,Fall
2021-11-18,Springfield,0.0,322,0.172,0.0,2021,November,11,November 2021,Fall
2021-11-19,Springfield,0.52,323,0.36,0.52,2021,November,11,November 2021,Fall
2021-11-20,Springfield,0.1,324,0.084,0.1,2021,November,11,November 2021,Fall
2021-11-21,Springfield,0.0,325,0.013999999999999999,0.0,2021,November,11,November 2021,Fall
2021-11-22,Springfield,0.0,326,0.098,0.0,2021,November,11,November 2021,Fall
2021-11-23,Springfield,0.53,327,0.5725,0.53,2021,November,11,November 2021,Fall
2021-11-24,Springfield,0.02,328,0.07500000000000001,0.02,2021,November,11,November 2021,Fall
2021-11-25,Springfield,0.22,329,0.1275,0.22,2021,November,11,November 2021,Fall
2021-11-26,Springfield,0.55,330,0.4325,0.55,2021,November,11,November 2021,Fall
2021-11-27,Springfield,0.04,331,0.47500000000000003,0.04,2021,November,11,November 2021,Fall
2021-11-28,Springfield,0.42,332,0.2425,0.42,2021,November,11,November 2021,Fall
2021-11-29,Springfield,0.14,333,0.1,0.14,2021,November,11,November 2021,Fall
2021-11-30,Springfield,0.04,334,0.34,0.04,2021,November,11,November 2021,Fall
2021-12-01,Springfield,0.03,335,0.146,0.03,2021,December,12,December 2021,Fall
2021-12-02,Springfield,0.09,336,0.08199999999999999,0.09,2021,December,12,December 2021,Fall
2021-12-03,Springfield,0.22,337,0.192,0.22,2021,December,12,December 2021,Fall
2021-12-04,Springfield,0.15,338,0.033999999999999996,0.15,2021,December,12,December 2021,Fall
2021-12-05,Springfield,0.34,339,0.11400000000000002,0.34,2021,December,12,December 2021,Fall
2021-12-06,Springfield,0.02,340,0.006,0.02,2021,December,12,December 2021,Fall
2021-12-07,Springfield,0.14,341,0.098,0.14,2021,December,12,December 2021,Fall
2021-12-08,Springfield,0.04,342,0.10200000000000001,0.04,2021,December,12,December 2021,Fall
2021-12-09,Springfield,0.07,343,0.052000000000000005,0.07,2021,December,12,December 2021,Fall
2021-12-10,Springfield,0.02,344,0.41200000000000003,0.02,2021,December,12,December 2021,Fall
2021-12-11,Springfield,0.83,345,0.286,0.83,2021,December,12,December 2021,Fall
2021-12-12,Springfield,0.09,346,0.198,0.09,2021,December,12,December 2021,Fall
2021-12-13,Springfield,0.37,347,0.132,0.37,2021,December,12,December 2021,Fall
2021-12-14,Springfield,0.1,348,0.078,0.1,2021,December,12,December 2021,Fall
2021-12-15,Springfield,0.12,349,0.144,0.12,2021,December,12,December 2021,Fall
2021-12-16,Springfield,0.11,350,0.162,0.11,2021,December,12,December 2021,Fall
2021-12-17,Springfield,0.04,351,0.086,0.04,2021,December,12,December 2021,Fall
2021-12-18,Springfield,0.54,352,0.39,0.54,2021,December,12,December 2021,Fall
2021-12-19,Springfield,0.33,353,0.22799999999999998,0.33,2021,December,12,December 2021,Fall
2021-12-20,Springfield,0.02,354,0.48599999999999993,0.02,2021,December,12,December 2021,Winter
2021-12-21,Springfield,0.02,355,0.6920000000000001,0.02,2021,December,12,December 2021,Winter
2021-12-22,Springfield,0.4,356,0.28200000000000003,0.4,2021,December,12,December 2021,Winter
2021-12-23,Springfield,0.56,357,0.8960000000000001,0.56,2021,December,12,December 2021,Winter
2021-12-24,Springfield,0.16,358,0.156,0.16,2021,December,12,December 2021,Winter
2021-12-25,Springfield,0.22,359,0.22400000000000003,0.22,2021,December,12,December 2021,Winter
2021-12-26,Springfield,0.32,360,0.35,0.32,2021,December,12,December 2021,Winter
2021-12-27,Springfield,0.11,361,0.304,0.11,2021,December,12,December 2021,Winter
2021-12-28,Springfield,0.02,362,0.12000000000000002,0.02,2021,December,12,December 2021,Winter
2021-12-29,Springfield,0.0,363,0.10200000000000001,0.0,2021,December,12,December 2021,Winter
2021-12-30,Springfield,0.18,364,0.26799999999999996,0.18,2021,December,12,December 2021,Winter
2021-12-31,Springfield,0.01,365,0.13999999999999999,0.01,2021,December,12,December 2021,Winter
2022-01-01,Springfield,0.0,1,0.052000000000000005,0.0,2022,January,1,January 2022,Winter
2022-01-02,Springfield,0.0,2,0.15,0.0,2022,January,1,January 2022,Winter
2022-01-03,Springfield,1.97,3,0.836,1.97,2022,January,1,January 2022,Winter
2022-01-04,Springfield,0.28,4,0.37,0.28,2022,January,1,January 2022,Winter
2022-01-05,Springfield,0.13,5,0.24666666666666667,0.13,2022,January,1,January 2022,Winter
2022-01-06,Springfield,0.82,6,0.8133333333333334,0.82,2022,January,1,January 2022,Winter
2022-01-07,Springfield,1.72,7,0.6074999999999999,1.72,2022,January,1,January 2022,Winter
2022-01-08,Springfield,0.62,8,0.24,0.62,2022,January,1,January 2022,Winter
2022-01-09,Springfield,0.0,9,0.1475,0.0,2022,January,1,January 2022,Winter
2022-01-10,Springfield,0.12,10,0.1725,0.12,2022,January,1,January 2022,Winter
2022-01-11,Springfield,0.7,11,0.2975,0.7,2022,January,1,January 2022,Winter
2022-01-12,Springfield,0.52,12,0.5900000000000001,0.52,2022,January,1,January 2022,Winter
2022-01-13,Springfield,0.28,13,0.3425,0.28,2022,January,1,January 2022,Winter
2022-01-14,Springfield,0.02,14,0.0525,0.02,2022,January,1,January 2022,Winter
2022-01-15,Springfield,0.01,15,0.052500000000000005,0.01,2022,January,1,January 2022,Winter
2022-01-16,Springfield,0.01,16,0.025,0.01,2022,January,1,January 2022,Winter
2022-01-17,Springfield,0.0,17,0.045,0.0,2022,January,1,January 2022,Winter
2022-01-18,Springfield,0.02,18,0.155,0.02,2022,January,1,January 2022,Winter
2022-01-19,Springfield,0.04,19,0.09000000000000001,0.04,2022,January,1,January 2022,Winter
2022-01-20,Springfield,0.1,20,0.05500000000000001,0.1,2022,January,1,January 2022,Winter
2022-01-21,Springfield,0.13,21,0.1,0.13,2022,January,1,January 2022,Winter
2022-01-22,Springfield,0.0,22,0.1975,0.0,2022,January,1,January 2022,Winter
2022-01-23,Springfield,0.0,23,0.2875,0.0,2022,January,1,January 2022,Winter
2022-01-24,Springfield,0.0,24,0.29333333333333333,0.0,2022,January,1,January 2022,Winter
2022-01-25,Springfield,0.0,25,0.18666666666666668,0.0,2022,January,1,January 2022,Winter
2022-01-26,Springfield,0.0,26,0.07,0.0,2022,January,1,January 2022,Winter
2022-01-27,Springfield,0.0,27,0.065,0.0,2022,January,1,January 2022,Winter
2022-01-28,Springfield,0.0,28,0.2975,0.0,2022,January,1,January 2022,Winter
2022-01-29,Springfield,0.0,29,0.055,0.0,2022,January,1,January 2022,Winter
2022-01-30,Springfield,0.01,30,0.0825,0.01,2022,January,1,January 2022,Winter
2022-01-31,Springfield,0.28,31,0.1775,0.28,2022,January,1,January 2022,Winter
2022-02-01,Springfield,0.01,32,0.5199999999999999,0.01,2022,February,2,February 2022,Winter
2022-02-02,Springfield,0.03,33,0.27749999999999997,0.03,2022,February,2,February 2022,Winter
2022-02-03,Springfield,0.09,34,0.145,0.09,2022,February,2,February 2022,Winter
2022-02-04,Springfield,0.04,35,0.1075,0.04,2022,February,2,February 2022,Winter
2022-02-05,Springfield,0.02,36,0.21,0.02,2022,February,2,February 2022,Winter
2022-02-06,Springfield,0.01,37,0.35000000000000003,0.01,2022,February,2,February 2022,Winter
2022-02-07,Springfield,0.0,38,0.16249999999999998,0.0,2022,February,2,February 2022,Winter
2022-02-08,Springfield,0.01,39,0.0975,0.01,2022,February,2,February 2022,Winter
2022-02-09,Springfield,0.02,40,0.29750000000000004,0.02,2022,February,2,February 2022,Winter
2022-02-10,Springfield,0.03,41,0.0075,0.03,2022,February,2,February 2022,Winter
2022-02-11,Springfield,0.02,42,0.18,0.02,2022,February,2,February 2022,Winter
2022-02-12,Springfield,0.0,43,0.275,0.0,2022,February,2,February 2022,Winter
2022-02-13,Springfield,0.0,44,0.27,0.0,2022,February,2,February 2022,Winter
2022-02-14,Springfield,0.04,45,0.13749999999999998,0.04,2022,February,2,February 2022,Winter
2022-02-15,Springfield,0.14,46,0.25,0.14,2022,February,2,February 2022,Winter
2022-02-16,Springfield,0.02,47,0.056666666666666664,0.02,2022,February,2,February 2022,Winter
2022-02-17,Springfield,0.0,48,0.1366666666666667,0.0,2022,February,2,February 2022,Winter
2022-02-18,Springfield,0.0,49,0.006666666666666667,0.0,2022,February,2,February 2022,Winter
2022-02-19,Springfield,0.03,50,0.06,0.03,2022,February,2,February 2022,Winter
2022-02-20,Springfield,0.14,51,0.20500000000000002,0.14,2022,February,2,February 2022,Winter
2022-02-21,Springfield,0.19,52,0.11,0.19,2022,February,2,February 2022,Winter
2022-02-22,Springfield,0.06,53,0.03,0.06,2022,February,2,February 2022,Winter
2022-02-23,Springfield,0.0,54,0.0,0.0,2022,February,2,February 2022,Winter
2022-02-24,Springfield,0.0,55,0.095,0.0,2022,February,2,February 2022,Winter
2022-02-25,Springfield,0.0,56,0.07,0.0,2022,February,2,February 2022,Winter
2022-02-26,Springfield,0.0,57,0.005,0.0,2022,February,2,February 2022,Winter
2022-02-27,Springfield,0.61,58,0.25333333333333335,0.61,2022,February,2,February 2022,Winter
2022-02-28,Springfield,1.89,59,0.6366666666666666,1.89,2022,February,2,February 2022,Winter
2022-03-01,Springfield,1.03,60,0.2875,1.03,2022,March,3,March 2022,Winter
2022-03-02,Springfield,0.01,61,0.0075,0.01,2022,March,3,March 2022,Winter
2022-03-03,Springfield,0.32,62,0.11333333333333334,0.32,2022,March,3,March 2022,Winter
2022-03-04,Springfield,0.04,63,0.05333333333333334,0.04,2022,March,3,March 2022,Winter
2022-03-05,Springfield,0.04,64,0.1125,0.04,2022,March,3,March 2022,Winter
2022-03-06,Springfield,0.0,65,0.0,0.0,2022,March,3,March 2022,Winter
2022-03-07,Springfield,0.0,66,0.32666666666666666,0.0,2022,March,3,March 2022,Winter
2022-03-08,Springfield,0.11,67,0.08666666666666667,0.11,2022,March,3,March 2022,Winter
2022-03-09,Springfield,0.05,68,0.09000000000000001,0.05,2022,March,3,March 2022,Winter
2022-03-10,Springfield,0.0,69,0.005,0.0,2022,March,3,March 2022,Winter
2022-03-11,Springfield,0.0,70,0.0,0.0,2022,March,3,March 2022,Winter
2022-03-12,Springfield,0.0,71,0.166,0.0,2022,March,3,March 2022,Winter
2022-03-13,Springfield,0.1,72,0.062,0.1,2022,March,3,March 2022,Winter
2022-03-14,Springfield,0.05,73,0.07,0.05,2022,March,3,March 2022,Winter
2022-03-15,Springfield,0.52,74,0.22999999999999998,0.52,2022,March,3,March 2022,Winter
2022-03-16,Springfield,0.06,75,0.012,0.06,2022,March,3,March 2022,Winter
2022-03-17,Springfield,0.0,76,0.0,0.0,2022,March,3,March 2022,Winter
2022-03-18,Springfield,,77,0.0,0.0,2022,March,3,March 2022,Winter
2022-03-19,Springfield,,78,0.0525,0.0525,2022,March,3,March 2022,Winter
2022-03-20,Springfield,,79,0.0,0.0,2022,March,3,March 2022,Winter
2022-03-21,Springfield,,80,0.0,0.0,2022,March,3,March 2022,Winter
2022-03-22,Springfield,,81,0.14250000000000002,0.14250000000000002,2022,March,3,March 2022,Spring
2022-03-23,Springfield,,82,0.09,0.09,2022,March,3,March 2022,Spring
2022-03-24,Springfield,,83,0.21,0.21,2022,March,3,March 2022,Spring
2022-03-25,Springfield,,84,0.0,0.0,2022,March,3,March 2022,Spring
2022-03-26,Springfield,,85,0.18333333333333335,0.18333333333333335,2022,March,3,March 2022,Spring
2022-03-27,Springfield,,86,0.01,0.01,2022,March,3,March 2022,Spring
2022-03-28,Springfield,0.0,87,0.022500000000000003,0.0,2022,March,3,March 2022,Spring
2022-03-29,Springfield,0.0,88,0.07400000000000001,0.0,2022,March,3,March 2022,Spring
2022-03-30,Springfield,0.0,89,0.13,0.0,2022,March,3,March 2022,Spring
2022-03-31,Springfield,0.25,90,0.15,0.25,2022,March,3,March 2022,Spring
2022-04-01,Springfield,0.0,91,0.125,0.0,2022,April,4,April 2022,Spring
2022-04-02,Springfield,0.1,92,0.09,0.1,2022,April,4,April 2022,Spring
2022-04-03,Springfield,0.02,93,0.0125,0.02,2022,April,4,April 2022,Spring
2022-04-04,Springfield,0.88,94,0.2425,0.88,2022,April,4,April 2022,Spring
2022-04-05,Springfield,0.08,95,0.1375,0.08,2022,April,4,April 2022,Spring
2022-04-06,Springfield,0.01,96,0.055,0.01,2022,April,4,April 2022,Spring
2022-04-07,Springfield,0.0,97,0.1075,0.0,2022,April,4,April 2022,Spring
2022-04-08,Springfield,0.05,98,0.18250000000000002,0.05,2022,April,4,April 2022,Spring
2022-04-09,Springfield,0.01,99,0.054000000000000006,0.01,2022,April,4,April 2022,Spring
2022-04-10,Springfield,0.48,100,0.122,0.48,2022,April,4,April 2022,Spring
2022-04-11,Springfield,0.07,101,0.11600000000000002,0.07,2022,April,4,April 2022,Spring
2022-04-12,Springfield,0.0,102,0.18,0.0,2022,April,4,April 2022,Spring
2022-04-13,Springfield,0.0,103,0.044,0.0,2022,April,4,April 2022,Spring
2022-04-14,Springfield,0.0,104,0.14600000000000002,0.0,2022,April,4,April 2022,Spring
2022-04-15,Springfield,0.02,105,0.33799999999999997,0.02,2022,April,4,April 2022,Spring
2022-04-16,Springfield,0.0,106,0.02,0.0,2022,April,4,April 2022,Spring
2022-04-17,Springfield,0.14,107,0.084,0.14,2022,April,4,April 2022,Spring
2022-04-18,Springfield,0.08,108,0.04,0.08,2022,April,4,April 2022,Spring
2022-04-19,Springfield,0.31,109,0.08,0.31,2022,April,4,April 2022,Spring
2022-04-20,Springfield,0.01,110,0.018,0.01,2022,April,4,April 2022,Spring
2022-04-21,Springfield,0.18,111,0.08,0.18,2022,April,4,April 2022,Spring
2022-04-22,Springfield,0.38,112,0.10400000000000001,0.38,2022,April,4,April 2022,Spring
2022-04-23,Springfield,0.02,113,0.024,0.02,2022,April,4,April 2022,Spring
2022-04-24,Springfield,0.0,114,0.184,0.0,2022,April,4,April 2022,Spring
2022-04-25,Springfield,0.16,115,0.154,0.16,2022,April,4,April 2022,Spring
